技术分,估值分位,估值分,未来收益
63.1,11.060329067641682,91.70475319926874,0.0400962309542896
70.7,0.9892827699917559,99.25803792250618,16.12595419847327
61.4,90.57377049180327,21.426229508196727,18.287329213036774
69.2,62.67029972752044,47.596730245231605,37.001897533206815
68.6,55.349794238683124,54.18518518518519,4.819283628830084
63.7,39.34426229508197,68.55737704918033,23.32730560578662
69.3,50.54794520547945,58.50684931506849,-1.2947703679063727
68.0,20.164126611957798,84.86049237983588,-4.444444444444451
68.9,34.05349794238683,73.0545267489712,-16.18154168248005
45.1,66.63619744058501,44.02742230347349,-10.374149659863951
65.9,12.778235779060182,90.41632316570487,18.78914405010439
57.9,13.114754098360656,90.1639344262295,-12.204590461401576
70.0,7.3569482288828345,94.48228882833787,63.793103448275865
54.8,96.91358024691358,15.086419753086417,21.087631906519167
53.7,94.91803278688525,17.08196721311475,-5.204460966542756
77.3,59.589041095890416,50.36986301369863,31.400884308657172
74.4,46.07268464243845,62.53458382180539,-12.015503875968992
50.9,54.218106995884774,55.2037037037037,-5.9497998095361275
59.1,63.89396709323584,46.49542961608775,12.88278775079199
74.7,49.87633965375103,59.11129431162407,19.069747485984866
59.9,41.80327868852459,66.37704918032787,58.83306320907617
67.4,85.28610354223434,26.713896457765657,-12.382739212007522
60.5,62.757201646090536,47.51851851851852,25.0348781616869
67.6,48.032786885245905,60.77049180327869,2.666666666666684
77.3,7.9452054794520555,94.04109589041096,-6.706408345752612
71.3,2.813599062133646,97.88980070339977,-17.224080267558538
74.3,0.720164609053498,99.45987654320987,-1.250306062084583
41.7,37.47714808043875,70.14442413162706,-12.349397590361455
71.8,9.315746084089035,93.01319043693323,13.653136099317575
69.2,69.67213114754098,41.295081967213115,12.347886077989823
69.1,33.787465940054496,73.28065395095368,31.026615969581762
66.2,19.958847736625515,85.03086419753086,-6.755629691409515
58.6,10.819672131147541,91.88524590163934,7.959743824336707
73.6,3.5616438356164384,97.32876712328768,22.47838616714697
60.9,47.47948417350528,61.26846424384525,27.096273291925456
62.4,71.29629629629629,39.833333333333336,-16.315505132360887
67.4,53.65630712979891,55.70932358318098,-2.5625744934445804
64.0,40.23083264633141,67.79225061830174,23.694244386612606
48.3,25.81967213114754,80.05327868852459,-25.58194206295371
49.2,18.80108991825613,85.8991825613079,-8.768406961178044
70.6,1.8518518518518516,98.61111111111111,30.288353226644006
56.2,21.147540983606557,84.02459016393442,1.7954722872755458
75.6,3.1506849315068495,97.63698630136986,-20.25901942645699
55.4,13.012895662368113,90.24032825322391,-16.50485436893203
77.8,0.30864197530864196,99.76851851851852,-13.219284603421455
45.0,14.168190127970751,89.37385740402193,-15.078236130867717
56.1,24.154987633965376,81.46826051112943,19.738988580750405
70.0,16.93548387096774,87.29838709677419,-24.95210727969348
71.6,3.7037037037037033,97.22222222222223,-8.96734029416314
52.3,41.917808219178085,66.27397260273972,15.978330264544716
61.5,49.3801652892562,59.557851239669425,11.712592774261577
67.8,5.327868852459016,96.00409836065573,24.460431654676263
65.7,80.38147138964578,31.61852861035422,-4.843304843304841
62.7,34.36213991769547,72.79218106995884,1.980198019801982
59.4,40.16393442622951,67.85245901639344,6.578947368421062
61.6,68.4931506849315,42.35616438356164,-6.764705882352939
66.2,6.565064478311841,95.07620164126612,-3.401360544217691
77.0,65.74074074074075,44.83333333333333,-8.906882591093124
51.6,97.62340036563072,14.376599634369285,-15.264797507788153
64.3,98.92827699917561,13.071723000824392,15.98513011152416
63.6,24.18032786885246,81.44672131147541,0.49356074862614285
57.9,53.13351498637602,56.17983651226158,12.742382271468156
63.5,73.4567901234568,37.88888888888888,-4.318520891994382
53.2,79.50819672131148,32.44262295081967,6.372549019607843
58.4,85.34246575342466,26.657534246575338,29.450445906139876
59.4,95.1934349355217,16.806565064478306,-24.693520140105075
73.2,40.63786008230453,67.42592592592592,-13.196836555728353
27.6,97.71480804387569,14.285191956124308,-19.45854483925551
34.3,99.34047815333884,12.659521846661164,-12.216094128249166
71.1,4.918032786885246,96.31147540983606,-1.0037989751415566
67.4,18.80108991825613,85.8991825613079,3.292682926829271
63.0,4.11522633744856,96.91358024691358,10.055441922229335
60.3,9.836065573770492,92.62295081967213,-2.639296187683282
52.5,9.315068493150685,93.01369863013699,-2.0350001569055753
67.3,3.6342321219226257,97.27432590855803,-5.714285714285716
72.3,0.51440329218107,99.6141975308642,-0.4010067339480061
48.5,27.513711151736747,78.61334552102376,-8.902134171863363
66.2,11.294311624072547,91.5292662819456,19.5511161498781
69.4,3.6885245901639343,97.23360655737704,-7.535165954525702
51.6,74.38692098092643,37.05177111716621,-6.279069767441858
50.4,63.580246913580254,46.77777777777777,37.96641336670723
68.5,70.32786885245902,40.704918032786885,8.078750848608273
70.4,88.4931506849315,23.506849315068493,-11.941922574520058
62.9,71.86400937866354,39.32239155920281,-14.078374455732945
